country,team,year,events,athletes,age,height,weight,medals,prev_medals,prev_3_medals,GDP,population,GDP_per_capita
Lithuania,LTU,2016,49,80,26.3,184.1,82.2,7,5,4.3,43047309306,2935065.4,14666.55881
Luxembourg,LUX,1964,18,27,27.5,168.9,65.8,0,0,0.3,903158753.9,324702.6,2781.495294
Luxembourg,LUX,1968,7,7,28,170.1,63.4,0,0,0,1066447131,334462.2,3188.543073
Luxembourg,LUX,1972,8,15,29.7,176,71.1,0,0,0,1901697370,344221.8,5524.627929
Luxembourg,LUX,1976,7,9,28.2,177.8,72.4,0,0,0,3423586207,353981.4,9671.655649
Luxembourg,LUX,1980,4,4,30,175.3,95.3,0,0,0,6019805490,363741,16549.70292
Luxembourg,LUX,1984,4,5,35.2,174.6,79.6,0,0,0,4438435493,370751.4,11971.45983
Luxembourg,LUX,1988,11,11,25.6,175.4,65.2,0,0,0,9418167855,377761.8,24931.49878
Luxembourg,LUX,1992,8,8,31.1,182.4,71.4,0,0,0,15518702635,392139.2,39574.47415
Luxembourg,LUX,1996,7,7,33.4,171.2,71.8,0,0,0,20895314658,413883.6,50485.96914
Luxembourg,LUX,2000,8,9,26.7,172.8,65,0,0,0,21230182989,435628,48734.6612
Luxembourg,LUX,2004,10,14,23.7,177.6,67,0,0,0,35064843793,464204.8,75537.44337
Luxembourg,LUX,2008,17,19,25.3,178.2,68.9,0,0,0,58844277702,492781.6,119412.4896
Luxembourg,LUX,2012,11,11,27.4,177.9,68.8,0,0,0,59776383527,532005.2,112360.5249
Luxembourg,LUX,2016,14,15,27.7,177.7,68.3,0,0,0,62216885436,581606.2,106974.2472
Madagascar,MAD,1964,4,4,23.8,173.8,60,0,,,802482182.9,5254704.4,152.7169031
Madagascar,MAD,1968,6,6,25.3,180.2,69.3,0,0,0,1031669636,6178068.8,166.989017
Madagascar,MAD,1972,10,13,25.6,175.3,69.5,0,0,0,1341590682,7101433.2,188.9182992
Madagascar,MAD,1980,18,18,19.1,162.9,55.3,0,0,0,5201818349,8948162,581.3281374
Madagascar,MAD,1984,5,5,23.8,169.2,61.8,0,0,0,3905938481,10122002,385.8859622
Madagascar,MAD,1992,15,17,22.4,170.1,56.9,0,0,0,3714966675,12749495.8,291.381458
Madagascar,MAD,1996,10,14,23.2,165.4,56.7,0,0,0,4931861037,14482963.4,340.5284472
Madagascar,MAD,2000,10,13,25.8,168.7,61.7,0,0,0,4629247205,16216431,285.4664633
Madagascar,MAD,2004,8,8,26,163.5,57.8,0,0,0,5064732625,18422279.8,274.9243134
Madagascar,MAD,2008,6,6,25.8,164.8,63.2,0,0,0,10725137722,20628128.6,519.9278097
Madagascar,MAD,2012,7,7,24.7,168.6,65.7,0,0,0,11578975064,22978996.6,503.8938499
Madagascar,MAD,2016,6,6,26.8,168,62.8,0,0,0,11848613860,25525765,464.1825175
Morocco,MAR,1964,10,21,23.8,173.2,72.3,0,1,1,2798345296,12631895.2,221.5301229
Morocco,MAR,1968,14,25,23.9,177.2,68.4,0,0,0.5,3271422330,14393532.4,227.2841884
Morocco,MAR,1972,19,39,23.8,174.8,69.6,0,0,0.3,5074117545,16155169.6,314.0863062
Morocco,MAR,1976,9,9,25.2,173.2,62.2,0,0,0,9584296202,17916806.8,534.9332785
Morocco,MAR,1984,18,35,25.5,173.9,68.8,2,0,0,14824668236,21635392,685.2045129
Morocco,MAR,1988,25,29,25.1,172.5,58.8,3,2,0.7,25705296184,23592340,1089.561111
Morocco,MAR,1992,24,45,23.6,177.2,66.5,3,3,1.7,33711069431,25367534.2,1328.906041
Morocco,MAR,1996,28,38,25.5,174.4,64.5,2,3,2.7,43161572353,26960974.6,1600.890657
Morocco,MAR,2000,28,55,24.6,175.3,66.2,5,2,2.7,43017455401,28554415,1506.508027
Morocco,MAR,2004,28,57,25.5,174.5,64.8,3,5,3.3,66114147932,30118595,2195.127227
Morocco,MAR,2008,35,49,26.9,172.7,64.1,2,3,3.3,1.02E+11,31682775,3213.828334
Morocco,MAR,2012,40,67,25.7,174.3,66.2,1,2,3.3,1.07E+11,33351102.2,3206.400777
Morocco,MAR,2016,39,52,26.5,173.4,64.6,1,1,2,1.12E+11,35082120.8,3180.337946
Malaysia,MAS,1964,48,81,24.2,168.4,64.3,0,,,2674423921,8560988.6,312.3966222
Malaysia,MAS,1968,14,35,24.6,172.6,64.2,0,0,0,3330371549,9724668.2,342.4663423
Malaysia,MAS,1972,20,57,23.7,167.4,59.2,0,0,0,5043347486,10888347.8,463.1875817
Malaysia,MAS,1976,9,25,25.2,172.2,61.8,0,0,0,11050234602,12052027.4,916.8776535
Malaysia,MAS,1984,12,27,23.6,169.8,63.6,0,0,0,33942902257,14936245.8,2272.518992
Malaysia,MAS,1988,15,17,20.9,172.9,63.5,0,0,0,35272104731,16656784.6,2117.581849
Malaysia,MAS,1992,11,30,25.1,176.3,66.8,2,0,0,59167550163,18602673.2,3180.593968
Malaysia,MAS,1996,21,43,22.7,176.5,69.8,3,2,0.7,1.01E+11,20773911.6,4854.887319
Malaysia,MAS,2000,32,55,22.2,172.5,66.9,0,3,1.7,93789736842,22945150,4087.562593
Malaysia,MAS,2004,31,38,22.8,169.4,65.2,0,0,1.7,1.25E+11,25254182.4,4939.736239
Malaysia,MAS,2008,29,42,23.3,169.3,66.8,1,0,1,2.31E+11,27563214.8,8373.914352
Malaysia,MAS,2012,25,38,23.2,167.6,62.8,2,1,0.3,3.14E+11,29658171.8,10602.23813
Malaysia,MAS,2016,29,42,24,168.8,64.4,8,2,1,3.01E+11,31495065,9565.149334
Malawi,MAW,1972,17,18,22.3,166,59.6,0,,,0,4953586.6,0
Malawi,MAW,1984,16,23,25.9,165.2,64.4,0,0,0,1758028657,7576287.4,232.0435543
Malawi,MAW,1988,16,22,26.8,163.5,66,0,0,0,2008189639,8885205.8,226.0149831
Malawi,MAW,1992,4,4,21.5,169.7,60,0,0,0,2618837532,9877609.4,265.128679
Malawi,MAW,1996,2,2,26.5,171,60,0,0,0,3319573822,10553498.2,314.5472486
Malawi,MAW,2000,2,2,21,169,51.5,0,0,0,2537307566,11229387,225.9524555
Malawi,MAW,2004,4,4,20.5,173.5,64.8,0,0,0,5058726350,12625001,400.6911643
Malawi,MAW,2008,4,4,19,170,61.5,0,0,0,7743617352,14020615,552.3022601
Malawi,MAW,2012,3,3,23,171.3,71.3,0,0,0,8773203178,15606630,562.1459071
Malawi,MAW,2016,5,5,21.6,164.2,59.4,0,0,0,7909868618,17426565.8,453.8971539
Moldova,MDA,1996,41,50,24.7,176.7,72.2,3,,,1695122174,4343023.4,390.3092426
Moldova,MDA,2000,34,35,24.7,176.3,73.5,2,3,3,1288429392,4251573,303.0476936
Moldova,MDA,2004,31,33,25.9,178.3,76.4,0,2,2.5,2598249556,4022218.2,645.9742925
Moldova,MDA,2008,28,30,27.1,177.3,77.3,1,0,1.7,6054824433,3792863.4,1596.372923
Moldova,MDA,2012,19,20,24.2,176.7,73.6,2,1,1,8709138767,3517866.8,2475.687473
Moldova,MDA,2016,22,23,26.3,177.9,81,0,2,1,7982450758,3238879.8,2464.571473
Maldives,MDV,1988,5,9,19.9,163.4,54.7,0,,,168514513.4,212943,791.3597226
Maldives,MDV,1992,8,10,22.5,162.6,58.4,0,0,0,284875818,236467,1204.717013
Maldives,MDV,1996,6,9,22.4,162.2,57,0,0,0,450382328,259487,1735.664322
Maldives,MDV,2000,4,4,18.2,160.5,47.5,0,0,0,624337145.3,282507,2209.988231
Maldives,MDV,2004,4,4,20.2,164.2,54.5,0,0,0,1226829563,314134.2,3905.431383
Maldives,MDV,2008,4,4,20.2,175.8,58.8,0,0,0,2271646188,345761.4,6569.98204
Maldives,MDV,2012,5,5,19.4,164.6,54.2,0,0,0,2886163938,391177.8,7378.138376
Maldives,MDV,2016,4,4,21.8,157,51.7,0,0,0,4379134273,451353.2,9702.2338
Mexico,MEX,1964,58,128,25.9,173.7,68.5,1,1,1.3,20079999980,39839778,504.0188723
Mexico,MEX,1968,146,446,22.5,170.8,65,9,1,1.3,29359999971,46806130,627.2682653
Mexico,MEX,1972,112,281,22.6,170.3,64.9,1,9,3.7,45199916695,53772482,840.5770947
Mexico,MEX,1976,54,137,23.9,174.1,68.2,2,1,3.7,88876787991,60738834,1463.261346
Mexico,MEX,1980,43,74,24.4,167.1,60.3,10,2,4,2.06E+11,67705186,3036.355295
Mexico,MEX,1984,87,155,23.9,170.8,63.5,6,10,4.3,1.84E+11,73311282.8,2512.99654
Mexico,MEX,1988,82,144,23.9,175.5,66.7,2,6,6,1.82E+11,78917379.6,2301.280161
Mexico,MEX,1992,71,140,24.1,174.3,67.8,1,2,6,3.63E+11,84951030.8,4274.90987
Mexico,MEX,1996,57,111,24.8,171.5,65,1,1,3,4.11E+11,91412236.4,4495.82043
Mexico,MEX,2000,67,98,25.7,172.2,63.7,6,1,1.3,7.08E+11,97873442,7232.91207
Mexico,MEX,2004,68,137,25.8,170.7,65,4,6,2.7,7.82E+11,103737025.6,7540.634556
Mexico,MEX,2008,73,103,25.7,170.1,65.3,4,4,3.7,1.11E+12,109600609.2,10127.58969
Mexico,MEX,2012,75,119,25.2,171.4,67,24,4,4.7,1.20E+12,115579399.4,10391.9038
Mexico,MEX,2016,80,139,25.4,173,67.5,5,24,10.7,1.08E+12,121319578,8889.66165
Mongolia,MGL,1964,29,40,20.8,164.9,62.8,0,,,0,1051540,0
Mongolia,MGL,1968,26,38,22.4,162.1,60.5,4,0,0,0,1213100,0
Mongolia,MGL,1972,39,44,26.6,168.2,66.9,1,4,2,0,1374660,0
Mongolia,MGL,1976,29,33,26.3,171.5,68.1,1,1,1.7,0,1536220,0
Mongolia,MGL,1980,41,57,23.5,167.8,63.8,4,1,2,0,1697780,0
Mongolia,MGL,1988,28,32,24.2,171.2,67.3,1,4,2,3204461567,2068702.4,1549.020085
Mongolia,MGL,1992,31,38,25,174,69.2,2,1,2,1317611864,2219342.2,593.6947732
Mongolia,MGL,1996,16,18,24.9,170.1,67.9,1,2,2.3,1345719472,2335160.6,576.2856191
Mongolia,MGL,2000,21,23,26,170.8,71,0,1,1.3,1136896124,2450979,463.8538821
Mongolia,MGL,2004,21,21,24.5,171.1,69.4,1,0,1,1992066808,2551595.4,780.7142182
Mongolia,MGL,2008,29,31,26.2,169.8,66.9,4,1,0.7,5623216610,2652211.8,2120.198926
Mongolia,MGL,2012,32,32,26.1,170.2,66.4,5,4,1.7,12292770631,2807411.6,4378.684847
Mongolia,MGL,2016,41,46,26.7,169.1,68.4,2,5,3.3,11181350649,3030666.2,3689.403554
Marshall Islands,MHL,2008,5,5,21.6,165.8,65.8,0,,,145969100,53577.6,2724.442678
Marshall Islands,MHL,2012,4,4,20.5,173.8,74.8,0,0,0,179855800,51813.6,3471.208331
Marshall Islands,MHL,2016,5,5,18.8,166.6,70.4,0,0,0,200716000,48210.6,4163.316781
Macedonia,MKD,1996,16,16,20.8,170,65.1,0,,,4642021256,2040431.2,2275.019739
Macedonia,MKD,2000,15,15,20.9,175.2,66.3,1,0,0,3772859053,2037936,1851.313806
Macedonia,MKD,2004,14,14,24.4,176,67.8,0,1,0.5,5682784433,2060292.8,2758.241175
Macedonia,MKD,2008,7,7,23.9,173.7,70.6,0,0,0.3,9909552356,2082649.6,4758.146717
Macedonia,MKD,2012,4,4,19.5,177.5,68,0,0,0.3,9745261301,2099481.6,4641.746468
Macedonia,MKD,2016,6,6,22.2,170.3,62.3,0,0,0,10672467073,2108584,5061.437947
Mali,MLI,1964,2,2,23,180,75,0,,,0,5422190.6,0
Mali,MLI,1968,2,2,26,182,87.5,0,0,0,343771973.3,5909788.2,58.16993125
Mali,MLI,1972,3,3,29.7,183,83.7,0,0,0,486617279.4,6397385.8,76.06502009
Mali,MLI,1980,7,7,25,177.7,69.4,0,0,0,1759691183,7372581,238.6804815
Mali,MLI,1984,5,5,24.8,182.5,76,0,0,0,1232932105,8001559,154.0864855
Mali,MLI,1988,8,8,21.4,186,82,0,0,0,2169040605,8630537,251.3216275
Mali,MLI,1992,6,6,24,186,82,0,0,0,2830673381,9403841,301.0124672
Mali,MLI,1996,4,4,26.5,185,82.7,0,0,0,2780422048,10321471,269.3823437
Mali,MLI,2000,5,5,19.8,176.2,69.6,0,0,0,2961484954,11239101,263.4983843
Mali,MLI,2004,6,21,21.5,180.5,69.2,0,0,0,5454249123,12955133,421.0106622
Mali,MLI,2008,6,17,24.2,181.7,71.4,0,0,0,9838403091,14671165,670.5945364
Mali,MLI,2012,6,6,25.5,179.7,83,0,0,0,12442035328,16562671.4,751.2094533
Mali,MLI,2016,6,6,26.8,175.7,70.4,0,0,0,14026048334,18735133.6,748.6494964
Malta,MLT,1968,1,1,33,169,72,0,0,0,0,311779.4,0
Malta,MLT,1972,2,5,25.6,162.3,62.3,0,0,0,295118249.3,319048.6,924.9946538
Malta,MLT,1980,5,12,25.9,168.7,57.1,0,0,0,1250242108,333587,3747.874192
Malta,MLT,1984,6,7,26.9,171.7,69.7,0,0,0,1101828569,346309,3181.634231
Malta,MLT,1988,6,6,23.7,167.5,63.8,0,0,0,2019474244,359031,5624.79074
Malta,MLT,1992,8,8,25.9,162.4,55.6,0,0,0,3021910217,372156,8120.009397
Malta,MLT,1996,10,10,26.1,175.2,69.8,0,0,0,3585755121,385684,9297.132163
Malta,MLT,2000,7,7,25.7,174.4,67.7,0,0,0,4323339212,399212,10829.6825
Malta,MLT,2004,7,7,22.6,171.6,70.3,0,0,0,6116591928,407029.2,15027.40326
Malta,MLT,2008,6,6,22.2,175,74.3,0,0,0,9090376446,414846.4,21912.63187
Malta,MLT,2012,5,5,24.4,174,72.8,0,0,0,9461826174,433884.6,21807.24131
Malta,MLT,2016,8,8,28.1,169.7,75.8,0,0,0,11667976403,468334.6,24913.76124
Montenegro,MNE,2008,8,20,27.4,187.7,91.4,0,,,4545674528,631500,7198.21778
Montenegro,MNE,2012,9,34,27.5,183,83.8,14,0,0,4087525609,632212.8,6465.426845
Montenegro,MNE,2016,9,35,27.6,182.4,83.1,0,14,7,4376929572,632982.4,6914.772942
Monaco,MON,1964,1,1,24,164,78,0,0,0,0,22586.4,0
Monaco,MON,1968,1,2,29.5,176.5,69.5,0,0,0,0,23708.8,0
Monaco,MON,1972,4,5,40,177,75.6,0,0,0,402460333.2,24831.2,16207.84872
Monaco,MON,1976,6,10,36.3,174.7,75.6,0,0,0,735339911.9,25953.6,28332.86758
Monaco,MON,1984,7,8,31.9,181.6,76.6,0,0,0,1037314956,28377.2,36554.52109
Monaco,MON,1988,9,9,26.3,177.1,73.9,0,0,0,2000674667,29678.4,67411.81017
Monaco,MON,1992,4,4,20.8,165,58,0,0,0,2737067002,30756.2,88992.36583
Monaco,MON,1996,4,4,24,172.5,69,0,0,0,3137848801,31610.6,99265.7147
Monaco,MON,2000,4,4,25.8,177.5,71.2,0,0,0,2654476597,32465,81764.2568
Monaco,MON,2004,3,3,31.7,176.3,74.7,0,0,0,4117728151,32750.2,125731.3895
Monaco,MON,2008,5,5,29,174.8,75.4,0,0,0,6502945305,33035.4,196847.7846
Monaco,MON,2012,6,6,28.8,180.3,72.8,0,0,0,5742748406,34610.8,165923.5963
Monaco,MON,2016,8,8,25.8,180.9,77.4,0,0,0,6472837333,36792.4,175928.6519
Mozambique,MOZ,1980,16,16,24.8,170,61,0,,,0,11413587,0
Mozambique,MOZ,1984,11,14,25.6,176,65.8,0,0,0,0,12169535.8,0
Mozambique,MOZ,1988,12,12,20.7,170,68.8,0,0,0,0,12925484.6,0
Mozambique,MOZ,1992,7,7,21.7,170.4,64.5,0,0,0,2640001311,14196468.2,185.9618374
Mozambique,MOZ,1996,3,3,23.7,170.5,65,1,0,0,3856799844,15982486.6,241.3141297
Mozambique,MOZ,2000,4,4,23.5,166.8,63.8,1,1,0.3,5656473652,17768505,318.3426885
Mozambique,MOZ,2004,4,4,21.8,174.5,66.5,0,1,0.7,7631106171,19890592.2,383.6540458
Mozambique,MOZ,2008,4,4,23.5,174.8,66.8,0,0,0.7,12556173243,22012679.4,570.4064015
Mozambique,MOZ,2012,6,6,22.2,172.3,65.6,0,0,0.3,16350813487,24581532.2,665.1665711
Mozambique,MOZ,2016,7,8,24.1,173.9,68.1,0,0,0,11936993087,27710244.6,430.7790588
Mauritius,MRI,1984,7,7,19.6,181,74.3,0,,,1040554576,1009035,1031.237347
Mauritius,MRI,1988,9,11,24.9,175,68.3,0,0,0,2134513097,1063205,2007.621387
Mauritius,MRI,1992,17,22,20,184.8,78.5,0,0,0,3224265821,1115418,2890.634561
Mauritius,MRI,1996,23,36,23.9,176,71.1,0,0,0,4421952123,1165674,3793.47238
Mauritius,MRI,2000,20,26,23.2,171.5,68.2,0,0,0,4663321022,1215930,3835.188721
Mauritius,MRI,2004,9,9,24.2,172.4,67.6,0,0,0,6578840499,1242890,5293.180007
Mauritius,MRI,2008,11,11,26.7,175.6,67.1,1,0,0,9990356849,1269850,7867.351931
Mauritius,MRI,2012,10,11,24.1,171.4,62.8,0,1,0.3,11668696526,1287259.2,9064.760637
Mauritius,MRI,2016,11,11,24.5,172.5,65.8,0,0,0.3,12594155346,1294088,9732.070266
Mauritania,MTN,1984,2,2,24,180,87,0,,,1074373174,1706427.2,629.6038729
Mauritania,MTN,1988,7,7,26,175.3,78.7,0,0,0,1414951227,1906160.4,742.3043869
Mauritania,MTN,1992,6,6,25.8,178.4,69.6,0,0,0,2164298425,2143822.2,1009.55127
Mauritania,MTN,1996,4,4,28.5,172.2,66.2,0,0,0,2132087061,2419412.6,881.2416125
Mauritania,MTN,2000,2,2,17,164,66,0,0,0,1779520862,2695003,660.303852
Mauritania,MTN,2004,2,2,23.5,177,59.5,0,0,0,2362501023,2984786.2,791.5143212
Mauritania,MTN,2008,2,2,20.5,169.5,60,0,0,0,5206437121,3274569.4,1589.960842
Mauritania,MTN,2012,2,2,22.5,165.5,59,0,0,0,6728208836,3630164.6,1853.417015
Mauritania,MTN,2016,2,2,27.5,170.5,63.5,0,0,0,6398741856,4056696.8,1577.3281
Myanmar,MYA,1964,11,12,26,167.7,61.7,0,0,0,475197381.9,23575110.6,20.1567403
Myanmar,MYA,1968,3,4,26.5,167.8,54.5,0,0,0,531186357.4,26047778.2,20.39277029
Myanmar,MYA,1972,7,19,23.3,168.4,58.7,0,0,0,634525053.1,28520445.8,22.24807626
Myanmar,MYA,1980,2,2,28.5,163.5,69,0,0,0,1010596805,33465781,30.19791485
Myanmar,MYA,1984,1,1,26,167,60,0,0,0,1354699245,36119289.8,37.50625365
Myanmar,MYA,1988,3,3,26.7,161.7,43.3,0,0,0,1392547743,38772798.6,35.91558498
Myanmar,MYA,1992,5,5,27,163,47.5,0,0,0,2216072577,41187308.8,53.8047433
Myanmar,MYA,1996,3,3,37.7,163.5,47,0,0,0,5759624742,43362820.4,132.8240343
Myanmar,MYA,2000,7,7,23.7,160.3,53.6,0,0,0,6849321646,45538332,150.4078289
Myanmar,MYA,2004,2,2,26.5,157.5,52.5,0,0,0,9390855298,47079394.4,199.4684812
Myanmar,MYA,2008,7,7,24.7,167.4,65,0,0,0,23013015832,48620456.8,473.3196137
Myanmar,MYA,2012,6,6,28,165.2,60.5,0,0,0,58318677645,50228172.4,1161.075047
Myanmar,MYA,2016,8,8,27.1,170.7,62.7,0,0,0,60291738935,51871798.8,1162.322116
Namibia,NAM,1992,9,10,21.9,179.1,70.4,2,,,3429521499,1459037,2350.537717
Namibia,NAM,1996,10,10,26.9,176.4,69,2,2,2,3989163042,1639089,2433.768418
Namibia,NAM,2000,16,16,26.1,170.6,62.6,0,2,2,3922231976,1819141,2156.090141
Namibia,NAM,2004,9,10,32.8,173.6,70.4,0,0,1.3,6609206506,1931193,3422.34386
Namibia,NAM,2008,10,11,29.5,172.1,59.8,0,0,0.7,8607431845,2043245,4212.628366
Namibia,NAM,2012,8,9,27.4,170.4,59.3,0,0,0,13042053857,2172644.2,6002.848445
Namibia,NAM,2016,9,11,30.9,171.5,58.6,0,0,0,10722018975,2323982.8,4613.639557
Nicaragua,NCA,1968,15,16,22.7,169.6,65.2,0,,,692859984.6,2273058.6,304.8139562
Nicaragua,NCA,1972,10,10,23.4,163.6,59.7,0,0,0,878570045.5,2616475.4,335.7837974
Nicaragua,NCA,1976,19,25,20.1,170.3,65.4,0,0,0,1836899999,2959892.2,620.5969255
Nicaragua,NCA,1980,6,6,17.3,162.8,52.3,0,0,0,2144300006,3303309,649.1369733
Nicaragua,NCA,1984,5,5,23.4,172.6,68.2,0,0,0,3117599872,3673113.4,848.7622168
Nicaragua,NCA,1992,9,9,25.2,174.7,60.2,0,0,0,1792800000,4406900.4,406.8165462
Nicaragua,NCA,1996,9,28,26.2,176,76.8,0,0,0,4308351903,4765061.2,904.154579
Nicaragua,NCA,2000,6,6,26.2,176.8,72.6,0,0,0,5107329007,5123222,996.897852
Nicaragua,NCA,2004,6,6,23.3,168.2,60.3,0,0,0,5795568205,5416226.8,1070.037947
Nicaragua,NCA,2008,7,7,26.7,168.7,71.5,0,0,0,8496948184,5709231.6,1488.282273
Nicaragua,NCA,2012,6,6,24.7,173.8,63,0,0,0,10531980451,6032879.6,1745.763408
Nicaragua,NCA,2016,5,5,21.4,170.8,60.6,0,0,0,13286066155,6390057.4,2079.177905
Netherlands,NED,1964,57,158,23.5,180,75.1,31,3,21,18699380731,12382065.4,1510.198834
Netherlands,NED,1968,52,140,23.6,178.8,74.6,14,31,17.3,27817605743,12819145.8,2170.00463
Netherlands,NED,1972,72,199,22.6,177.9,72.1,6,14,16,54706557264,13256226.2,4126.857556
Netherlands,NED,1976,58,175,22.6,175.4,68.4,14,6,17,1.09E+11,13693306.6,7972.435233
Netherlands,NED,1980,56,112,23.1,182.9,77.5,6,14,11.3,1.95E+11,14130387,13810.80362
Netherlands,NED,1984,74,185,24.1,179.7,73.1,41,6,8.7,1.44E+11,14456051.4,9955.208101
Netherlands,NED,1988,86,202,25,180.9,74.5,45,41,20.3,2.62E+11,14781715.8,17718.57906
Netherlands,NED,1992,105,257,25.4,181,73.8,33,45,30.7,3.63E+11,15135465.4,23980.96064
Netherlands,NED,1996,94,290,26.3,183.9,77.2,73,33,39.7,4.50E+11,15517300.2,29031.46773
Netherlands,NED,2000,95,285,27.2,182,75.6,79,73,50.3,4.17E+11,15899135,26257.96938
Netherlands,NED,2004,99,264,26.7,181.2,75.1,77,79,61.7,6.58E+11,16186327.4,40675.07
Netherlands,NED,2008,98,283,26.7,181,75.1,61,77,76.3,9.52E+11,16473519.8,57781.82268
Netherlands,NED,2012,95,222,27.1,179.8,73.4,69,61,72.3,8.39E+11,16786712.4,49975.41984
Netherlands,NED,2016,122,329,26.7,177.8,70.7,47,69,69,7.84E+11,17119797,45798.44025
Nepal,NEP,1964,5,6,21.3,159,57.8,0,,,496098775.3,10641790.8,46.61797855
Nepal,NEP,1976,1,1,23,162,50,0,0,0,1452788944,14360779.2,101.1636572
Nepal,NEP,1980,9,10,23.6,164.2,54.4,0,0,0,1945916583,15600442,124.7347083
Nepal,NEP,1984,8,10,27,164.5,55.8,0,0,0,2581207388,17206877.2,150.0102173
Nepal,NEP,1988,17,20,25.1,164.8,55.9,0,0,0,3487009748,18813312.4,185.3479958
Nepal,NEP,1992,2,2,26,167,57,0,0,0,3401211581,20605124,165.0663001
Nepal,NEP,1996,6,6,26,160,73.3,0,0,0,4521580381,22582312,200.2266367
Nepal,NEP,2000,5,5,25.2,159.4,51,0,0,0,5494252208,24559500,223.7118919
Nepal,NEP,2004,6,6,26.7,164.8,56,0,0,0,7273938315,25600326.8,284.1345883
Nepal,NEP,2008,8,8,27.1,163.1,61.6,0,0,0,12545438605,26641153.6,470.9044808
Nepal,NEP,2012,5,5,21,162.8,59.8,0,0,0,21703100747,27341070.2,793.7911936
Nepal,NEP,2016,7,7,22.3,163.6,59.3,0,0,0,24524109485,27957985.4,877.1772763
Nigeria,NGR,1964,12,19,24.4,174.9,66.2,1,0,0,5552931321,45139959,123.0158698
Nigeria,NGR,1968,18,46,24,169.8,64.3,0,1,0.3,5200997922,52092829,99.84095742
Nigeria,NGR,1972,24,36,25.3,172.6,68.9,1,0,0.3,12274416018,59045699,207.8799341
Nigeria,NGR,1980,22,56,23.1,174.5,65.9,0,1,0.7,64201788123,72951439,880.0619837
Nigeria,NGR,1984,24,36,23.1,175.9,73.5,5,0,0.3,73484359521,81856566.2,897.7210129
Nigeria,NGR,1988,44,86,23.5,174.7,73.6,0,5,2,49648470440,90761693.4,547.0200982
Nigeria,NGR,1992,34,72,22.3,174.6,71.5,11,0,1.7,47794954192,100741802.4,474.4302073
Nigeria,NGR,1996,38,84,23.1,177.2,71.1,24,11,5.3,51075815093,111796893.2,456.8625624
Nigeria,NGR,2000,37,100,23.9,173.6,69.9,8,24,11.7,69448962761,122851984,565.3059926
Nigeria,NGR,2004,31,79,24.3,173.9,69.4,8,8,14.3,1.36E+11,138092331.6,983.1465544
Nigeria,NGR,2008,36,89,23.8,171.9,71.2,23,8,13.3,3.39E+11,153332679.2,2213.983358
Nigeria,NGR,2012,31,58,25.1,179.6,75.4,0,23,13,4.64E+11,170170025.8,2726.514248
Nigeria,NGR,2016,36,77,25.6,177.6,76.5,18,0,10.3,4.05E+11,188862109,2142.563176
Niger,NIG,1984,4,4,24.5,175,64.5,0,,,1461243327,7052165,207.204926
Niger,NIG,2004,4,4,21,170,67,0,0,0,3760443735,13632616.2,275.8416785
Niger,NIG,2012,6,6,23.7,172.8,64.6,0,0,0,9426912639,18039775.4,522.5626389
Niger,NIG,2016,6,6,20.8,179.2,70.3,1,0,0,10398861981,20969227,495.9106018
Norway,NOR,1964,23,43,26.3,178.8,72.9,0,2,6,7159202706,3749408,1909.422156
Norway,NOR,1968,36,86,22.5,173.3,68,6,0,1.7,10159934037,3833500,2650.302344
Norway,NOR,1972,70,161,24.2,177.3,71.2,8,6,2.7,17358481291,3917592,4430.905845
Norway,NOR,1976,44,79,24.1,182.7,78.8,6,8,4.7,35942160909,4001684,8981.758907
Norway,NOR,1984,76,132,24.5,179.5,72.9,4,6,6.7,62058271863,4148120,14960.57777
Norway,NOR,1988,42,79,25,179,74.2,22,4,6,1.02E+11,4210464,24201.84569
Norway,NOR,1992,64,114,23.6,179.2,73.6,23,22,10.7,1.31E+11,4291549.2,30487.35874
Norway,NOR,1996,65,116,25.5,177.5,73.5,23,23,16.3,1.64E+11,4391375.6,37236.62353
Norway,NOR,2000,54,115,27.2,177.5,73.5,43,23,22.7,1.71E+11,4491202,38175.9716
Norway,NOR,2004,35,60,29.3,180.1,78.1,7,43,29.7,2.65E+11,4650617.6,57039.09089
Norway,NOR,2008,49,102,28.2,176.6,71.9,22,7,24.3,4.65E+11,4810033.2,96655.88171
Norway,NOR,2012,46,69,27.3,179.8,71.4,17,22,24,5.13E+11,5009987,102350.9642
Norway,NOR,2016,53,77,26.7,178.7,69.9,19,17,15.3,3.71E+11,5228252.6,70952.38665
Nauru,NRU,1996,3,3,22.7,160,75.8,0,,,0,10065.4,0
Nauru,NRU,2000,2,2,26.5,165,75.2,0,0,0,0,10377,0
Nauru,NRU,2004,3,3,19.7,166.7,117.7,0,0,0,0,10322.6,0
Nauru,NRU,2008,1,1,21,175,148,0,0,0,0,10268.2,0
Nauru,NRU,2012,2,2,27,174.5,110.5,0,0,0,101055718.6,10618.6,9516.858964
Nauru,NRU,2016,2,2,25,162.5,73,0,0,0,97541914.58,11411,8548.060168
New Zealand,NZL,1964,35,88,25.5,176.3,72.8,6,3,3,7274144351,2630196.8,2765.627405
New Zealand,NZL,1968,26,65,24.1,177.5,76.7,7,6,4,5180597709,2759439.6,1877.409351
New Zealand,NZL,1972,63,112,24.7,177.8,75.9,14,7,5.3,9567202751,2888682.4,3311.960758
